code,tpqi_code,tpqi_tier1_code,tpqi_tier2_code,tpqi_tier3_code,tpqi_level_code,tpqi_level_name,create_date,update_date,is_use
840,2600,CIP,WDP,1550,12,ระดับ 2,2022-09-14 15:39:43.977652,2022-09-14 15:39:43.977652,1
841,2601,CIP,WDP,1550,13,ระดับ 3,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
842,2602,CIP,WDP,1550,14,ระดับ 4,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
843,2603,CIP,WDP,1550,15,ระดับ 5,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
844,2604,CIP,WDP,1551,11,ระดับ 1,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
845,2605,CIP,WDP,1551,12,ระดับ 2,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
846,2606,CIP,WDP,1551,13,ระดับ 3,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
847,2607,CIP,WDP,1551,14,ระดับ 4,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
848,2608,CIP,WDP,1551,15,ระดับ 5,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
849,2609,CIP,WDP,1552,11,ระดับ 1,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
850,2610,CIP,WDP,1552,12,ระดับ 2,2022-09-14 15:39:43.978651,2022-09-14 15:39:43.978651,1
851,2611,CIP,WDP,1552,13,ระดับ 3,2022-09-14 15:39:43.979522,2022-09-14 15:39:43.979522,1
852,2612,CIP,WDP,1552,14,ระดับ 4,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
853,2613,CIP,WDP,1552,15,ระดับ 5,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
854,2616,CIP,CFB,1553,12,ระดับ 2,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
855,2617,CIP,CFB,1553,13,ระดับ 3,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
856,2618,CIP,CFB,1553,14,ระดับ 4,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
857,2619,CIP,CFB,1554,12,ระดับ 2,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
858,2620,CIP,CFB,1554,13,ระดับ 3,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
859,2621,CIP,CFB,1554,14,ระดับ 4,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
860,2622,CIP,CFB,1555,12,ระดับ 2,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
861,2623,CIP,CFB,1555,13,ระดับ 3,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
862,2624,CIP,CFB,1555,14,ระดับ 4,2022-09-14 15:39:43.979652,2022-09-14 15:39:43.979652,1
863,2625,CIP,CFB,1556,12,ระดับ 2,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
864,2626,CIP,CFB,1556,13,ระดับ 3,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
865,2627,CIP,CFB,1556,14,ระดับ 4,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
866,2628,CIP,CFB,1557,11,ระดับ 1,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
867,2629,CIP,CFB,1557,12,ระดับ 2,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
868,2630,CIP,CFB,1557,13,ระดับ 3,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
869,2631,CIP,CFB,1557,14,ระดับ 4,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
870,2632,CIP,CFB,1558,11,ระดับ 1,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
871,2633,CIP,CFB,1558,12,ระดับ 2,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
872,2634,CIP,CFB,1558,13,ระดับ 3,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
873,2635,CIP,CFB,1558,14,ระดับ 4,2022-09-14 15:39:43.980652,2022-09-14 15:39:43.980652,1
874,2636,CIP,CFB,1559,11,ระดับ 1,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
875,2637,CIP,CFB,1559,12,ระดับ 2,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
876,2638,CIP,CFB,1559,13,ระดับ 3,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
877,2639,CIP,CFB,1559,14,ระดับ 4,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
878,2640,CIP,CFB,1560,12,ระดับ 2,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
879,2641,CIP,CBD,1565,12,ระดับ 2,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
880,2642,CIP,CBD,1565,13,ระดับ 3,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
881,2643,CIP,CBD,1565,14,ระดับ 4,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
882,2644,CIP,CBD,1566,12,ระดับ 2,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
883,2645,CIP,CBD,1566,13,ระดับ 3,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
884,2646,CIP,CBD,1566,14,ระดับ 4,2022-09-14 15:39:43.981652,2022-09-14 15:39:43.981652,1
885,2647,CIP,CBD,1567,12,ระดับ 2,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
886,2648,CIP,CBD,1567,13,ระดับ 3,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
887,2649,CIP,CBD,1567,14,ระดับ 4,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
888,2650,CIP,CBD,1568,12,ระดับ 2,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
889,2651,CIP,CBD,1568,13,ระดับ 3,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
890,2652,CIP,CBD,1568,14,ระดับ 4,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
891,2656,CIP,PMC,1569,14,ระดับ 4,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
892,2657,CIP,PMC,1569,15,ระดับ 5,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
893,2666,CIP,CFB,1560,13,ระดับ 3,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
894,2667,CIP,CFB,1560,14,ระดับ 4,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
895,2677,CIP,BOR,1561,12,ระดับ 2,2022-09-14 15:39:43.982651,2022-09-14 15:39:43.982651,1
896,2678,CIP,BOR,1561,13,ระดับ 3,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
897,2679,CIP,BOR,1561,14,ระดับ 4,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
898,2680,CIP,BOR,1562,12,ระดับ 2,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
899,2681,CIP,BOR,1562,13,ระดับ 3,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
900,2682,CIP,BOR,1562,14,ระดับ 4,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
901,2683,CIP,CBD,1563,12,ระดับ 2,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
902,2684,CIP,CBD,1563,13,ระดับ 3,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
903,2685,CIP,CBD,1563,14,ระดับ 4,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
904,2686,CIP,CBD,1564,12,ระดับ 2,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
905,2687,CIP,CBD,1564,13,ระดับ 3,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
906,2688,CIP,CBD,1564,14,ระดับ 4,2022-09-14 15:39:43.983651,2022-09-14 15:39:43.983651,1
907,2705,ILS,RDV,460,13,ระดับ 3,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
908,2706,ILS,RDV,460,14,ระดับ 4,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
909,2707,ILS,RDV,460,15,ระดับ 5,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
910,2708,ILS,RDV,459,16,ระดับ 6,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
911,2709,ILS,RDV,459,17,ระดับ 7,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
912,2710,ILS,RDV,459,18,ระดับ 8,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
913,2711,ILS,RDV,461,15,ระดับ 5,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
914,2712,ILS,RDV,461,16,ระดับ 6,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
915,2713,ILS,RDV,461,17,ระดับ 7,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
916,2714,ILS,RDV,461,18,ระดับ 8,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
917,2715,PCP,APR,657,13,ระดับ 3,2022-09-14 15:39:43.984651,2022-09-14 15:39:43.984651,1
918,2729,WEL,TEC,1222,14,ระดับ 4,2022-09-14 15:39:43.985651,2022-09-14 15:39:43.985651,1
919,2730,WEL,TEC,1222,15,ระดับ 5,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
920,2731,CIP,TPN,1168,15,ระดับ 5,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
921,2732,CIP,TPN,1169,16,ระดับ 6,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
922,2733,CIP,TPN,1169,17,ระดับ 7,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
923,2749,HDS,SPA,670,15,ระดับ 5,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
924,2750,HDS,SPA,670,16,ระดับ 6,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
925,2751,HDS,SPA,671,14,ระดับ 4,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
926,2752,HDS,SPA,671,15,ระดับ 5,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
927,2753,HDS,SPA,672,15,ระดับ 5,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
928,2754,HDS,SPA,1593,14,ระดับ 4,2022-09-14 15:39:43.985729,2022-09-14 15:39:43.985729,1
929,2755,HDS,SPA,1593,13,ระดับ 3,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
930,2757,HDS,SPA,674,13,ระดับ 3,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
931,2788,PCP,APR,657,14,ระดับ 4,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
932,2789,PCP,APR,657,15,ระดับ 5,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
933,2790,PCP,APR,657,16,ระดับ 6,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
934,2791,PCP,APR,655,14,ระดับ 4,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
935,2792,PCP,APR,655,15,ระดับ 5,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
936,2793,PCP,APR,653,14,ระดับ 4,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
937,2794,PCP,APR,653,15,ระดับ 5,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
938,2795,PCP,APR,656,15,ระดับ 5,2022-09-14 15:39:43.986654,2022-09-14 15:39:43.986654,1
939,2796,PCP,APR,656,16,ระดับ 6,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
940,2797,PCP,APR,654,15,ระดับ 5,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
941,2798,PCP,APR,654,16,ระดับ 6,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
942,2799,PCP,APR,652,16,ระดับ 6,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
943,2800,PCP,APR,652,17,ระดับ 7,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
944,2801,-,-,1587,12,ระดับ 2,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
945,2802,-,-,1587,13,ระดับ 3,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
946,2803,-,-,1587,14,ระดับ 4,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
947,2804,-,-,1587,15,ระดับ 5,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
948,2805,-,-,1587,16,ระดับ 6,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
949,2806,-,-,1587,17,ระดับ 7,2022-09-14 15:39:43.987651,2022-09-14 15:39:43.987651,1
950,2807,-,-,252,12,ระดับ 2,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
951,2808,-,-,252,13,ระดับ 3,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
952,2809,-,-,252,14,ระดับ 4,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
953,2810,-,-,252,15,ระดับ 5,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
954,2811,-,-,252,16,ระดับ 6,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
955,2812,-,-,252,17,ระดับ 7,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
956,2813,-,-,251,13,ระดับ 3,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
957,2814,-,-,251,14,ระดับ 4,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
958,2815,-,-,251,15,ระดับ 5,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
959,2832,ICT,SWA,161,13,ระดับ 3,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
960,2833,ICT,SWA,161,14,ระดับ 4,2022-09-14 15:39:43.988651,2022-09-14 15:39:43.988651,1
961,2834,ICT,SWA,1633,13,ระดับ 3,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
962,2835,ICT,SWA,1633,14,ระดับ 4,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
963,2836,ICT,SWA,1633,15,ระดับ 5,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
964,2837,ICT,SWA,1634,13,ระดับ 3,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
965,2838,ICT,SWA,1634,14,ระดับ 4,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
966,2839,ICT,SWA,1634,15,ระดับ 5,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
967,2840,ICT,SWA,1635,14,ระดับ 4,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
968,2841,ICT,SWA,1635,15,ระดับ 5,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
969,2842,ICT,SWA,165,14,ระดับ 4,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
970,2843,ICT,SWA,165,15,ระดับ 5,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
971,2844,ICT,SWA,1636,13,ระดับ 3,2022-09-14 15:39:43.989651,2022-09-14 15:39:43.989651,1
972,2845,ICT,SWA,1636,14,ระดับ 4,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
973,2846,ICT,SWA,1636,15,ระดับ 5,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
974,2847,ICT,SWA,158,15,ระดับ 5,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
975,2848,ICT,SWA,157,14,ระดับ 4,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
976,2849,ICT,SWA,157,15,ระดับ 5,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
977,2850,ICT,SWA,159,14,ระดับ 4,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
978,2851,ICT,SWA,159,15,ระดับ 5,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
979,2852,ICT,SWA,164,13,ระดับ 3,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
980,2853,ICT,SWA,164,14,ระดับ 4,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
981,2854,ICT,SWA,164,15,ระดับ 5,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
982,2855,ICT,HWS,145,13,ระดับ 3,2022-09-14 15:39:43.990652,2022-09-14 15:39:43.990652,1
983,2856,ICT,HWS,145,14,ระดับ 4,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
984,2857,ICT,HWS,146,13,ระดับ 3,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
985,2858,ICT,HWS,146,14,ระดับ 4,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
986,2859,ICT,HWS,147,13,ระดับ 3,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
987,2860,ICT,HWS,147,14,ระดับ 4,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
988,2861,ICT,HWS,1637,13,ระดับ 3,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
989,2862,ICT,HWS,1637,14,ระดับ 4,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
990,2863,ICT,HWS,148,12,ระดับ 2,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
991,2864,ICT,HWS,148,13,ระดับ 3,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
992,2865,ICT,HWS,144,14,ระดับ 4,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
993,2866,ICT,HWS,144,15,ระดับ 5,2022-09-14 15:39:43.991651,2022-09-14 15:39:43.991651,1
994,2867,ICT,ICT,1639,13,ระดับ 3,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
995,2868,ICT,ICT,1639,14,ระดับ 4,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
996,2869,ICT,ICT,1639,15,ระดับ 5,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
997,2870,ICT,ICT,1639,16,ระดับ 6,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
998,2871,ICT,ICT,1640,14,ระดับ 4,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
999,2872,ICT,ICT,1640,15,ระดับ 5,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1000,2873,ICT,ICT,1640,16,ระดับ 6,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1001,2874,ICT,ICT,151,14,ระดับ 4,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1002,2875,ICT,ICT,151,15,ระดับ 5,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1003,2876,ICT,ICT,151,16,ระดับ 6,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1004,2877,ICT,ICT,153,14,ระดับ 4,2022-09-14 15:39:43.992651,2022-09-14 15:39:43.992651,1
1005,2878,ICT,ICT,153,15,ระดับ 5,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1006,2879,ICT,ICT,153,16,ระดับ 6,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1007,2880,ICT,ICT,154,14,ระดับ 4,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1008,2881,ICT,ICT,154,15,ระดับ 5,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1009,2882,ICT,ICT,154,16,ระดับ 6,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1010,2887,ICT,ELN,1643,14,ระดับ 4,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1011,2888,ICT,ELN,1643,15,ระดับ 5,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1012,2889,ICT,ELN,1643,16,ระดับ 6,2022-09-14 15:39:43.993651,2022-09-14 15:39:43.993651,1
1013,2890,ICT,ELN,1644,14,ระดับ 4,2022-09-14 15:39:43.994314,2022-09-14 15:39:43.994314,1
1014,2891,ICT,ELN,1644,15,ระดับ 5,2022-09-14 15:39:43.994314,2022-09-14 15:39:43.994314,1
1015,2892,ICT,ELN,1644,16,ระดับ 6,2022-09-14 15:39:43.994314,2022-09-14 15:39:43.994314,1
1016,2893,ICT,ELN,1645,13,ระดับ 3,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1017,2894,ICT,ELN,1645,14,ระดับ 4,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1018,2895,ICT,ELN,1645,15,ระดับ 5,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1019,2896,ICT,ELN,1645,16,ระดับ 6,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1020,2897,ICT,TEL,170,13,ระดับ 3,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1021,2898,ICT,TEL,175,14,ระดับ 4,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1022,2899,ICT,TEL,175,15,ระดับ 5,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1023,2900,ICT,TEL,174,14,ระดับ 4,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1024,2901,ICT,TEL,174,15,ระดับ 5,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1025,2902,ICT,TEL,1838,12,ระดับ 2,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1026,2903,ICT,TEL,1838,13,ระดับ 3,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1027,2904,ICT,TEL,172,14,ระดับ 4,2022-09-14 15:39:43.994652,2022-09-14 15:39:43.994652,1
1028,2905,ICT,TEL,172,15,ระดับ 5,2022-09-14 15:39:43.995652,2022-09-14 15:39:43.995652,1
1029,2906,ICT,TEL,173,14,ระดับ 4,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1030,2907,ICT,TEL,173,15,ระดับ 5,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1031,2908,ICT,TEL,166,12,ระดับ 2,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1032,2909,ICT,TEL,166,13,ระดับ 3,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1033,2910,ICT,TEL,167,12,ระดับ 2,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1034,2911,ICT,TEL,168,12,ระดับ 2,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1035,2912,ICT,ECM,1659,17,ระดับ 7,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1036,2913,ICT,ECM,1660,14,ระดับ 4,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1037,2914,ICT,ECM,1660,15,ระดับ 5,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1038,2915,ICT,ECM,1661,15,ระดับ 5,2022-09-14 15:39:43.995799,2022-09-14 15:39:43.995799,1
1039,2916,ICT,ECM,1661,16,ระดับ 6,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1040,2917,ICT,ECM,1662,15,ระดับ 5,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1041,2918,ICT,ECM,1662,16,ระดับ 6,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1042,2919,ICT,ECM,1663,16,ระดับ 6,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1043,2920,ICT,ECM,1663,17,ระดับ 7,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1044,2921,ICT,ECM,1664,15,ระดับ 5,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1045,2922,ICT,ECM,1664,16,ระดับ 6,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1046,2923,ICT,ECM,1665,15,ระดับ 5,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1047,2924,ICT,ECM,1665,16,ระดับ 6,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1048,2925,ICT,ECM,1666,14,ระดับ 4,2022-09-14 15:39:43.996652,2022-09-14 15:39:43.996652,1
1049,2926,ICT,ECM,1666,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1050,2927,ICT,ECM,1667,16,ระดับ 6,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1051,2928,ICT,ANI,119,14,ระดับ 4,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1052,2929,ICT,ANI,119,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1053,2930,ICT,ANI,124,14,ระดับ 4,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1054,2931,ICT,ANI,124,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1055,2932,ICT,ANI,127,14,ระดับ 4,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1056,2933,ICT,ANI,127,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1057,2934,ICT,ANI,118,14,ระดับ 4,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1058,2935,ICT,ANI,118,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1059,2936,ICT,ANI,121,14,ระดับ 4,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
1060,2937,ICT,ANI,121,15,ระดับ 5,2022-09-14 15:39:43.997652,2022-09-14 15:39:43.997652,1
